"WORK_ORDER_QTY","WORK_PREV_QTY","WORK_STATUS","WORK_WORKER","WORK_DIRECTOR","PLAN_FIN_QTY","PLAN_WP_QTY","ITEM_TYPE","WORK_MONTH","WORK_WEEKDAY","SUMMER_FLAG","WINTER_FLAG","QTY_RISK_SCORE","SEASON_RISK_SCORE","RISK_LEVEL"
108237,108237,30,EMP1054,EMP1002,649425,649425,20,"01","4",0,1,2,3,DELAY
108587,108587,30,EMP1054,EMP1002,651525,651525,20,"01","4",0,1,2,3,RISK
11971,11971,30,EMP1054,EMP1002,71829,71829,20,"01","4",0,1,2,3,DELAY
10637,10637,30,EMP1054,EMP1002,63825,63825,20,"01","4",0,1,2,3,DELAY
14225,14225,30,EMP1054,EMP1002,85353,85353,20,"01","4",0,1,2,3,DELAY
14271,14271,30,EMP1054,EMP1002,85629,85629,20,"01","4",0,1,2,3,DELAY
11242,11242,30,EMP1054,EMP1002,67457,67457,20,"01","4",0,1,2,3,DELAY
9990,9990,30,EMP1054,EMP1002,59940,59940,20,"01","4",0,1,2,3,DELAY
13359,13359,30,EMP1054,EMP1002,80158,80158,20,"01","4",0,1,2,3,RISK
13402,13402,30,EMP1054,EMP1002,80417,80417,20,"01","4",0,1,2,3,RISK
1041,1041,30,EMP1054,EMP1002,6246,6246,30,"01","4",0,1,0,3,DELAY
925,925,30,EMP1054,EMP1002,5550,5550,30,"01","4",0,1,0,3,DELAY
1237,1237,30,EMP1054,EMP1002,7422,7422,30,"01","4",0,1,0,3,DELAY
1241,1241,30,EMP1054,EMP1002,7446,7446,30,"01","4",0,1,0,3,DELAY
55550,55550,30,EMP1055,EMP1003,333300,333300,20,"01","5",0,1,2,3,RISK
91087,91087,30,EMP1055,EMP1003,546525,546525,20,"01","5",0,1,2,3,DELAY
80937,80937,30,EMP1055,EMP1003,485625,485625,20,"01","5",0,1,2,3,DELAY
108237,108237,30,EMP1055,EMP1003,649425,649425,20,"01","5",0,1,2,3,DELAY
108587,108587,30,EMP1055,EMP1003,651525,651525,20,"01","5",0,1,2,3,RISK
11971,11971,30,EMP1055,EMP1003,71829,71829,20,"01","5",0,1,2,3,RISK
10637,10637,30,EMP1055,EMP1003,63825,63825,20,"01","5",0,1,2,3,RISK
14225,14225,30,EMP1055,EMP1003,85353,85353,20,"01","5",0,1,2,3,DELAY
14271,14271,30,EMP1055,EMP1003,85629,85629,20,"01","5",0,1,2,3,RISK
11242,11242,30,EMP1055,EMP1003,67457,67457,20,"01","5",0,1,2,3,DELAY
9990,9990,30,EMP1055,EMP1003,59940,59940,20,"01","5",0,1,2,3,RISK
13359,13359,30,EMP1055,EMP1003,80158,80158,20,"01","5",0,1,2,3,RISK
13402,13402,30,EMP1055,EMP1003,80417,80417,20,"01","5",0,1,2,3,RISK
1041,1041,30,EMP1055,EMP1003,6246,6246,30,"01","5",0,1,0,3,DELAY
925,925,30,EMP1055,EMP1003,5550,5550,30,"01","5",0,1,0,3,DELAY
1237,1237,30,EMP1055,EMP1003,7422,7422,30,"01","5",0,1,0,3,DELAY
1241,1241,30,EMP1055,EMP1003,7446,7446,30,"01","5",0,1,0,3,DELAY
55550,55550,30,EMP1044,EMP1001,333300,333300,20,"01","6",0,1,2,3,DELAY
91087,91087,30,EMP1044,EMP1001,546525,546525,20,"01","6",0,1,2,3,DELAY
80937,80937,30,EMP1044,EMP1001,485625,485625,20,"01","6",0,1,2,3,RISK
108237,108237,30,EMP1044,EMP1001,649425,649425,20,"01","6",0,1,2,3,RISK
108587,108587,30,EMP1044,EMP1001,651525,651525,20,"01","6",0,1,2,3,RISK
11971,11971,30,EMP1044,EMP1001,71829,71829,20,"01","6",0,1,2,3,RISK
10637,10637,30,EMP1044,EMP1001,63825,63825,20,"01","6",0,1,2,3,DELAY
14225,14225,30,EMP1044,EMP1001,85353,85353,20,"01","6",0,1,2,3,DELAY
14271,14271,30,EMP1044,EMP1001,85629,85629,20,"01","6",0,1,2,3,RISK
11242,11242,30,EMP1044,EMP1001,67457,67457,20,"01","6",0,1,2,3,DELAY
9990,9990,30,EMP1044,EMP1001,59940,59940,20,"01","6",0,1,2,3,DELAY
13359,13359,30,EMP1044,EMP1001,80158,80158,20,"01","6",0,1,2,3,RISK
13402,13402,30,EMP1044,EMP1001,80417,80417,20,"01","6",0,1,2,3,RISK
1041,1041,30,EMP1044,EMP1001,6246,6246,30,"01","6",0,1,0,3,DELAY
925,925,30,EMP1044,EMP1001,5550,5550,30,"01","6",0,1,0,3,DELAY
1237,1237,30,EMP1044,EMP1001,7422,7422,30,"01","6",0,1,0,3,DELAY
1241,1241,30,EMP1044,EMP1001,7446,7446,30,"01","6",0,1,0,3,DELAY
55550,55550,30,EMP1054,EMP1048,333300,333300,20,"01","7",0,1,2,3,RISK
91087,91087,30,EMP1054,EMP1048,546525,546525,20,"01","7",0,1,2,3,RISK
80937,80937,30,EMP1054,EMP1048,485625,485625,20,"01","7",0,1,2,3,DELAY
108237,108237,30,EMP1054,EMP1048,649425,649425,20,"01","7",0,1,2,3,DELAY
108587,108587,30,EMP1054,EMP1048,651525,651525,20,"01","7",0,1,2,3,RISK
11971,11971,30,EMP1054,EMP1048,71829,71829,20,"01","7",0,1,2,3,DELAY
10637,10637,30,EMP1054,EMP1048,63825,63825,20,"01","7",0,1,2,3,DELAY
14225,14225,30,EMP1054,EMP1048,85353,85353,20,"01","7",0,1,2,3,RISK
14271,14271,30,EMP1054,EMP1048,85629,85629,20,"01","7",0,1,2,3,RISK
11242,11242,30,EMP1054,EMP1048,67457,67457,20,"01","7",0,1,2,3,RISK
9990,9990,30,EMP1054,EMP1048,59940,59940,20,"01","7",0,1,2,3,RISK
13359,13359,30,EMP1054,EMP1048,80158,80158,20,"01","7",0,1,2,3,DELAY
13402,13402,30,EMP1054,EMP1048,80417,80417,20,"01","7",0,1,2,3,RISK
1041,1041,30,EMP1054,EMP1048,6246,6246,30,"01","7",0,1,0,3,DELAY
925,925,30,EMP1054,EMP1048,5550,5550,30,"01","7",0,1,0,3,DELAY
1237,1237,30,EMP1054,EMP1048,7422,7422,30,"01","7",0,1,0,3,DELAY
1241,1241,30,EMP1054,EMP1048,7446,7446,30,"01","7",0,1,0,3,DELAY
55550,55550,30,EMP1048,EMP1045,333300,333300,20,"02","2",0,1,2,2,DELAY
91087,91087,30,EMP1048,EMP1045,546525,546525,20,"02","2",0,1,2,2,RISK
80937,80937,30,EMP1048,EMP1045,485625,485625,20,"02","2",0,1,2,2,RISK
108237,108237,30,EMP1048,EMP1045,649425,649425,20,"02","2",0,1,2,2,DELAY
108587,108587,30,EMP1048,EMP1045,651525,651525,20,"02","2",0,1,2,2,DELAY
11971,11971,30,EMP1048,EMP1045,71829,71829,20,"02","2",0,1,2,2,RISK
10637,10637,30,EMP1048,EMP1045,63825,63825,20,"02","2",0,1,2,2,DELAY
14225,14225,30,EMP1048,EMP1045,85353,85353,20,"02","2",0,1,2,2,RISK
14271,14271,30,EMP1048,EMP1045,85629,85629,20,"02","2",0,1,2,2,DELAY
11242,11242,30,EMP1048,EMP1045,67457,67457,20,"02","2",0,1,2,2,RISK
9990,9990,30,EMP1048,EMP1045,59940,59940,20,"02","2",0,1,2,2,DELAY
13359,13359,30,EMP1048,EMP1045,80158,80158,20,"02","2",0,1,2,2,RISK
13402,13402,30,EMP1048,EMP1045,80417,80417,20,"02","2",0,1,2,2,DELAY
1041,1041,30,EMP1048,EMP1045,6246,6246,30,"02","2",0,1,0,2,NORMAL
925,925,30,EMP1048,EMP1045,5550,5550,30,"02","2",0,1,0,2,NORMAL
1237,1237,30,EMP1048,EMP1045,7422,7422,30,"02","2",0,1,0,2,DELAY
1241,1241,30,EMP1048,EMP1045,7446,7446,30,"02","2",0,1,0,2,DELAY
55550,55550,30,EMP1006,EMP1052,333300,333300,20,"02","3",0,1,2,2,DELAY
91090,91090,30,EMP1006,EMP1052,546525,546525,20,"02","3",0,1,2,2,RISK
80940,80940,30,EMP1006,EMP1052,485625,485625,20,"02","3",0,1,2,2,DELAY
108240,108240,30,EMP1006,EMP1052,649425,649425,20,"02","3",0,1,2,2,DELAY
108590,108590,30,EMP1006,EMP1052,651525,651525,20,"02","3",0,1,2,2,RISK
11974,11974,30,EMP1006,EMP1052,71829,71829,20,"02","3",0,1,2,2,DELAY
10640,10640,30,EMP1006,EMP1052,63825,63825,20,"02","3",0,1,2,2,RISK
14228,14228,30,EMP1006,EMP1052,85353,85353,20,"02","3",0,1,2,2,DELAY
14274,14274,30,EMP1006,EMP1052,85629,85629,20,"02","3",0,1,2,2,DELAY
11247,11247,30,EMP1006,EMP1052,67457,67457,20,"02","3",0,1,2,2,DELAY
9990,9990,30,EMP1006,EMP1052,59940,59940,20,"02","3",0,1,2,2,RISK
13363,13363,30,EMP1006,EMP1052,80158,80158,20,"02","3",0,1,2,2,RISK
13407,13407,30,EMP1006,EMP1052,80417,80417,20,"02","3",0,1,2,2,RISK
1041,1041,30,EMP1006,EMP1052,6246,6246,30,"02","3",0,1,0,2,NORMAL
925,925,30,EMP1006,EMP1052,5550,5550,30,"02","3",0,1,0,2,NORMAL
1237,1237,30,EMP1006,EMP1052,7422,7422,30,"02","3",0,1,0,2,NORMAL
1241,1241,30,EMP1006,EMP1052,7446,7446,30,"02","3",0,1,0,2,NORMAL
54912,54912,30,EMP1043,EMP1054,274563,274563,20,"02","4",0,1,2,2,DELAY
107275,107275,30,EMP1043,EMP1054,536375,536375,20,"02","4",0,1,2,2,RISK
87500,87500,30,EMP1043,EMP1054,437500,437500,20,"02","4",0,1,2,2,DELAY
97387,97387,30,EMP1043,EMP1054,486938,486938,20,"02","4",0,1,2,2,DELAY
92225,92225,30,EMP1043,EMP1054,461125,461125,20,"02","4",0,1,2,2,RISK
14099,14099,30,EMP1043,EMP1054,70495,70495,20,"02","4",0,1,2,2,DELAY
11500,11500,30,EMP1043,EMP1054,57500,57500,20,"02","4",0,1,2,2,DELAY
12799,12799,30,EMP1043,EMP1054,63998,63998,20,"02","4",0,1,2,2,DELAY
12121,12121,30,EMP1043,EMP1054,60605,60605,20,"02","4",0,1,2,2,DELAY
13240,13240,30,EMP1043,EMP1054,66204,66204,20,"02","4",0,1,2,2,DELAY
10800,10800,30,EMP1043,EMP1054,54000,54000,20,"02","4",0,1,2,2,RISK
12020,12020,30,EMP1043,EMP1054,60102,60102,20,"02","4",0,1,2,2,RISK
11383,11383,30,EMP1043,EMP1054,56916,56916,20,"02","4",0,1,2,2,DELAY
1226,1226,30,EMP1043,EMP1054,6130,6130,30,"02","4",0,1,0,2,RISK
1000,1000,30,EMP1043,EMP1054,5000,5000,30,"02","4",0,1,0,2,NORMAL
1113,1113,30,EMP1043,EMP1054,5565,5565,30,"02","4",0,1,0,2,RISK
1054,1054,30,EMP1043,EMP1054,5270,5270,30,"02","4",0,1,0,2,NORMAL
54912,54912,30,EMP1056,EMP1050,274563,274563,20,"02","5",0,1,2,2,DELAY
107275,107275,30,EMP1056,EMP1050,536375,536375,20,"02","5",0,1,2,2,DELAY
87500,87500,30,EMP1056,EMP1050,437500,437500,20,"02","5",0,1,2,2,DELAY
97387,97387,30,EMP1056,EMP1050,486938,486938,20,"02","5",0,1,2,2,DELAY
92225,92225,30,EMP1056,EMP1050,461125,461125,20,"02","5",0,1,2,2,DELAY
14099,14099,30,EMP1056,EMP1050,70495,70495,20,"02","5",0,1,2,2,RISK
11500,11500,30,EMP1056,EMP1050,57500,57500,20,"02","5",0,1,2,2,DELAY
12799,12799,30,EMP1056,EMP1050,63998,63998,20,"02","5",0,1,2,2,DELAY
12121,12121,30,EMP1056,EMP1050,60605,60605,20,"02","5",0,1,2,2,RISK
13240,13240,30,EMP1056,EMP1050,66204,66204,20,"02","5",0,1,2,2,DELAY
10800,10800,30,EMP1056,EMP1050,54000,54000,20,"02","5",0,1,2,2,DELAY
12020,12020,30,EMP1056,EMP1050,60102,60102,20,"02","5",0,1,2,2,DELAY
11383,11383,30,EMP1056,EMP1050,56916,56916,20,"02","5",0,1,2,2,DELAY
1226,1226,30,EMP1056,EMP1050,6130,6130,30,"02","5",0,1,0,2,NORMAL
1000,1000,30,EMP1056,EMP1050,5000,5000,30,"02","5",0,1,0,2,NORMAL
1113,1113,30,EMP1056,EMP1050,5565,5565,30,"02","5",0,1,0,2,NORMAL
1054,1054,30,EMP1056,EMP1050,5270,5270,30,"02","5",0,1,0,2,NORMAL
54912,54912,30,EMP1042,EMP1043,274563,274563,20,"02","6",0,1,2,2,DELAY
107275,107275,30,EMP1042,EMP1043,536375,536375,20,"02","6",0,1,2,2,DELAY
87500,87500,30,EMP1042,EMP1043,437500,437500,20,"02","6",0,1,2,2,DELAY
97387,97387,30,EMP1042,EMP1043,486938,486938,20,"02","6",0,1,2,2,DELAY
92225,92225,30,EMP1042,EMP1043,461125,461125,20,"02","6",0,1,2,2,RISK
14099,14099,30,EMP1042,EMP1043,70495,70495,20,"02","6",0,1,2,2,DELAY
11500,11500,30,EMP1042,EMP1043,57500,57500,20,"02","6",0,1,2,2,DELAY
12799,12799,30,EMP1042,EMP1043,63998,63998,20,"02","6",0,1,2,2,DELAY
12121,12121,30,EMP1042,EMP1043,60605,60605,20,"02","6",0,1,2,2,DELAY
13240,13240,30,EMP1042,EMP1043,66204,66204,20,"02","6",0,1,2,2,DELAY
10800,10800,30,EMP1042,EMP1043,54000,54000,20,"02","6",0,1,2,2,DELAY
12020,12020,30,EMP1042,EMP1043,60102,60102,20,"02","6",0,1,2,2,DELAY
11383,11383,30,EMP1042,EMP1043,56916,56916,20,"02","6",0,1,2,2,DELAY
1226,1226,30,EMP1042,EMP1043,6130,6130,30,"02","6",0,1,0,2,RISK
1000,1000,30,EMP1042,EMP1043,5000,5000,30,"02","6",0,1,0,2,NORMAL
1113,1113,30,EMP1042,EMP1043,5565,5565,30,"02","6",0,1,0,2,NORMAL
1054,1054,30,EMP1042,EMP1043,5270,5270,30,"02","6",0,1,0,2,NORMAL
54912,54912,30,EMP1001,EMP1051,274563,274563,20,"02","2",0,1,2,2,DELAY
107275,107275,30,EMP1001,EMP1051,536375,536375,20,"02","2",0,1,2,2,DELAY
87500,87500,30,EMP1001,EMP1051,437500,437500,20,"02","2",0,1,2,2,DELAY
97387,97387,30,EMP1001,EMP1051,486938,486938,20,"02","2",0,1,2,2,DELAY
92225,92225,30,EMP1001,EMP1051,461125,461125,20,"02","2",0,1,2,2,RISK
14099,14099,30,EMP1001,EMP1051,70495,70495,20,"02","2",0,1,2,2,RISK
11500,11500,30,EMP1001,EMP1051,57500,57500,20,"02","2",0,1,2,2,DELAY
12799,12799,30,EMP1001,EMP1051,63998,63998,20,"02","2",0,1,2,2,DELAY
12121,12121,30,EMP1001,EMP1051,60605,60605,20,"02","2",0,1,2,2,RISK
13240,13240,30,EMP1001,EMP1051,66204,66204,20,"02","2",0,1,2,2,DELAY
10800,10800,30,EMP1001,EMP1051,54000,54000,20,"02","2",0,1,2,2,DELAY
12020,12020,30,EMP1001,EMP1051,60102,60102,20,"02","2",0,1,2,2,DELAY
11383,11383,30,EMP1001,EMP1051,56916,56916,20,"02","2",0,1,2,2,DELAY
1226,1226,30,EMP1001,EMP1051,6130,6130,30,"02","2",0,1,0,2,NORMAL
1000,1000,30,EMP1001,EMP1051,5000,5000,30,"02","2",0,1,0,2,NORMAL
1113,1113,30,EMP1001,EMP1051,5565,5565,30,"02","2",0,1,0,2,NORMAL
1054,1054,30,EMP1001,EMP1051,5270,5270,30,"02","2",0,1,0,2,NORMAL
54915,54915,30,EMP1048,EMP1051,274563,274563,20,"02","3",0,1,2,2,RISK
107275,107275,30,EMP1048,EMP1051,536375,536375,20,"02","3",0,1,2,2,DELAY
87500,87500,30,EMP1048,EMP1051,437500,437500,20,"02","3",0,1,2,2,RISK
97390,97390,30,EMP1048,EMP1051,486938,486938,20,"02","3",0,1,2,2,DELAY
92225,92225,30,EMP1048,EMP1051,461125,461125,20,"02","3",0,1,2,2,RISK
14099,14099,30,EMP1048,EMP1051,70495,70495,20,"02","3",0,1,2,2,DELAY
11500,11500,30,EMP1048,EMP1051,57500,57500,20,"02","3",0,1,2,2,DELAY
12802,12802,30,EMP1048,EMP1051,63998,63998,20,"02","3",0,1,2,2,DELAY
12121,12121,30,EMP1048,EMP1051,60605,60605,20,"02","3",0,1,2,2,DELAY
13244,13244,30,EMP1048,EMP1051,66204,66204,20,"02","3",0,1,2,2,DELAY
10800,10800,30,EMP1048,EMP1051,54000,54000,20,"02","3",0,1,2,2,RISK
12022,12022,30,EMP1048,EMP1051,60102,60102,20,"02","3",0,1,2,2,DELAY
11384,11384,30,EMP1048,EMP1051,56916,56916,20,"02","3",0,1,2,2,DELAY
1226,1226,30,EMP1048,EMP1051,6130,6130,30,"02","3",0,1,0,2,NORMAL
1000,1000,30,EMP1048,EMP1051,5000,5000,30,"02","3",0,1,0,2,DELAY
1113,1113,30,EMP1048,EMP1051,5565,5565,30,"02","3",0,1,0,2,DELAY
1054,1054,30,EMP1048,EMP1051,5270,5270,30,"02","3",0,1,0,2,NORMAL
50762,50762,30,EMP1001,EMP1041,253813,253813,20,"02","4",0,1,2,2,RISK
88287,88287,30,EMP1001,EMP1041,441438,441438,20,"02","4",0,1,2,2,DELAY
105787,105787,30,EMP1001,EMP1041,528938,528938,20,"02","4",0,1,2,2,DELAY
74637,74637,30,EMP1001,EMP1041,373188,373188,20,"02","4",0,1,2,2,RISK
86625,86625,30,EMP1001,EMP1041,433125,433125,20,"02","4",0,1,2,2,DELAY
11603,11603,30,EMP1001,EMP1041,58018,58018,20,"02","4",0,1,2,2,DELAY
13903,13903,30,EMP1001,EMP1041,69518,69518,20,"02","4",0,1,2,2,RISK
9809,9809,30,EMP1001,EMP1041,49048,49048,20,"02","4",0,1,2,2,RISK
11385,11385,30,EMP1001,EMP1041,56925,56925,20,"02","4",0,1,2,2,DELAY
10897,10897,30,EMP1001,EMP1041,54486,54486,20,"02","4",0,1,2,2,DELAY
13057,13057,30,EMP1001,EMP1041,65286,65286,20,"02","4",0,1,2,2,RISK
9212,9212,30,EMP1001,EMP1041,46062,46062,20,"02","4",0,1,2,2,DELAY
10692,10692,30,EMP1001,EMP1041,53460,53460,20,"02","4",0,1,2,2,DELAY
1009,1009,30,EMP1001,EMP1041,5045,5045,30,"02","4",0,1,0,2,NORMAL
1209,1209,30,EMP1001,EMP1041,6045,6045,30,"02","4",0,1,0,2,DELAY
853,853,30,EMP1001,EMP1041,4265,4265,30,"02","4",0,1,0,2,DELAY
990,990,30,EMP1001,EMP1041,4950,4950,30,"02","4",0,1,0,2,NORMAL
50762,50762,30,EMP1004,EMP1050,253813,253813,20,"02","5",0,1,2,2,DELAY
88287,88287,30,EMP1004,EMP1050,441438,441438,20,"02","5",0,1,2,2,DELAY
105787,105787,30,EMP1004,EMP1050,528938,528938,20,"02","5",0,1,2,2,RISK
74637,74637,30,EMP1004,EMP1050,373188,373188,20,"02","5",0,1,2,2,RISK
86625,86625,30,EMP1004,EMP1050,433125,433125,20,"02","5",0,1,2,2,DELAY
11603,11603,30,EMP1004,EMP1050,58018,58018,20,"02","5",0,1,2,2,RISK
13903,13903,30,EMP1004,EMP1050,69518,69518,20,"02","5",0,1,2,2,DELAY
9809,9809,30,EMP1004,EMP1050,49048,49048,20,"02","5",0,1,2,2,DELAY
11385,11385,30,EMP1004,EMP1050,56925,56925,20,"02","5",0,1,2,2,DELAY
10897,10897,30,EMP1004,EMP1050,54486,54486,20,"02","5",0,1,2,2,DELAY
13057,13057,30,EMP1004,EMP1050,65286,65286,20,"02","5",0,1,2,2,DELAY
9212,9212,30,EMP1004,EMP1050,46062,46062,20,"02","5",0,1,2,2,RISK
10692,10692,30,EMP1004,EMP1050,53460,53460,20,"02","5",0,1,2,2,DELAY
1009,1009,30,EMP1004,EMP1050,5045,5045,30,"02","5",0,1,0,2,NORMAL
1209,1209,30,EMP1004,EMP1050,6045,6045,30,"02","5",0,1,0,2,DELAY
853,853,30,EMP1004,EMP1050,4265,4265,30,"02","5",0,1,0,2,DELAY
990,990,30,EMP1004,EMP1050,4950,4950,30,"02","5",0,1,0,2,RISK
50762,50762,30,EMP1053,EMP1052,253813,253813,20,"02","6",0,1,2,2,DELAY
88287,88287,30,EMP1053,EMP1052,441438,441438,20,"02","6",0,1,2,2,DELAY
105787,105787,30,EMP1053,EMP1052,528938,528938,20,"02","6",0,1,2,2,RISK
74637,74637,30,EMP1053,EMP1052,373188,373188,20,"02","6",0,1,2,2,RISK
86625,86625,30,EMP1053,EMP1052,433125,433125,20,"02","6",0,1,2,2,RISK
11603,11603,30,EMP1053,EMP1052,58018,58018,20,"02","6",0,1,2,2,DELAY
13903,13903,30,EMP1053,EMP1052,69518,69518,20,"02","6",0,1,2,2,RISK
9809,9809,30,EMP1053,EMP1052,49048,49048,20,"02","6",0,1,2,2,DELAY
11385,11385,30,EMP1053,EMP1052,56925,56925,20,"02","6",0,1,2,2,DELAY
10897,10897,30,EMP1053,EMP1052,54486,54486,20,"02","6",0,1,2,2,DELAY
13057,13057,30,EMP1053,EMP1052,65286,65286,20,"02","6",0,1,2,2,DELAY
9212,9212,30,EMP1053,EMP1052,46062,46062,20,"02","6",0,1,2,2,RISK
10692,10692,30,EMP1053,EMP1052,53460,53460,20,"02","6",0,1,2,2,RISK
1009,1009,30,EMP1053,EMP1052,5045,5045,30,"02","6",0,1,0,2,NORMAL
1209,1209,30,EMP1053,EMP1052,6045,6045,30,"02","6",0,1,0,2,NORMAL
853,853,30,EMP1053,EMP1052,4265,4265,30,"02","6",0,1,0,2,NORMAL
990,990,30,EMP1053,EMP1052,4950,4950,30,"02","6",0,1,0,2,NORMAL
50762,50762,30,EMP1005,EMP1045,253813,253813,20,"02","2",0,1,2,2,DELAY
88287,88287,30,EMP1005,EMP1045,441438,441438,20,"02","2",0,1,2,2,RISK
105787,105787,30,EMP1005,EMP1045,528938,528938,20,"02","2",0,1,2,2,DELAY
74637,74637,30,EMP1005,EMP1045,373188,373188,20,"02","2",0,1,2,2,DELAY
86625,86625,30,EMP1005,EMP1045,433125,433125,20,"02","2",0,1,2,2,RISK
11603,11603,30,EMP1005,EMP1045,58018,58018,20,"02","2",0,1,2,2,DELAY
13903,13903,30,EMP1005,EMP1045,69518,69518,20,"02","2",0,1,2,2,DELAY
9809,9809,30,EMP1005,EMP1045,49048,49048,20,"02","2",0,1,2,2,RISK
11385,11385,30,EMP1005,EMP1045,56925,56925,20,"02","2",0,1,2,2,RISK
10897,10897,30,EMP1005,EMP1045,54486,54486,20,"02","2",0,1,2,2,DELAY
13057,13057,30,EMP1005,EMP1045,65286,65286,20,"02","2",0,1,2,2,DELAY
9212,9212,30,EMP1005,EMP1045,46062,46062,20,"02","2",0,1,2,2,DELAY
10692,10692,30,EMP1005,EMP1045,53460,53460,20,"02","2",0,1,2,2,DELAY
1009,1009,30,EMP1005,EMP1045,5045,5045,30,"02","2",0,1,0,2,NORMAL
1209,1209,30,EMP1005,EMP1045,6045,6045,30,"02","2",0,1,0,2,NORMAL
853,853,30,EMP1005,EMP1045,4265,4265,30,"02","2",0,1,0,2,NORMAL
990,990,30,EMP1005,EMP1045,4950,4950,30,"02","2",0,1,0,2,NORMAL
50765,50765,30,EMP1003,EMP1003,253813,253813,20,"02","3",0,1,2,2,RISK
88290,88290,30,EMP1003,EMP1003,441438,441438,20,"02","3",0,1,2,2,DELAY
105790,105790,30,EMP1003,EMP1003,528938,528938,20,"02","3",0,1,2,2,DELAY
74640,74640,30,EMP1003,EMP1003,373188,373188,20,"02","3",0,1,2,2,RISK
86625,86625,30,EMP1003,EMP1003,433125,433125,20,"02","3",0,1,2,2,RISK
11606,11606,30,EMP1003,EMP1003,58018,58018,20,"02","3",0,1,2,2,DELAY
13906,13906,30,EMP1003,EMP1003,69518,69518,20,"02","3",0,1,2,2,DELAY
9812,9812,30,EMP1003,EMP1003,49048,49048,20,"02","3",0,1,2,2,DELAY
11385,11385,30,EMP1003,EMP1003,56925,56925,20,"02","3",0,1,2,2,DELAY
10898,10898,30,EMP1003,EMP1003,54486,54486,20,"02","3",0,1,2,2,DELAY
13058,13058,30,EMP1003,EMP1003,65286,65286,20,"02","3",0,1,2,2,DELAY
9214,9214,30,EMP1003,EMP1003,46062,46062,20,"02","3",0,1,2,2,DELAY
10692,10692,30,EMP1003,EMP1003,53460,53460,20,"02","3",0,1,2,2,DELAY
1009,1009,30,EMP1003,EMP1003,5045,5045,30,"02","3",0,1,0,2,NORMAL
1209,1209,30,EMP1003,EMP1003,6045,6045,30,"02","3",0,1,0,2,NORMAL
853,853,30,EMP1003,EMP1003,4265,4265,30,"02","3",0,1,0,2,NORMAL
990,990,30,EMP1003,EMP1003,4950,4950,30,"02","3",0,1,0,2,NORMAL
45950,45950,30,EMP1055,EMP1005,229750,229750,20,"02","4",0,1,2,2,RISK
90475,90475,30,EMP1055,EMP1005,452375,452375,20,"02","4",0,1,2,2,DELAY
84875,84875,30,EMP1055,EMP1005,424375,424375,20,"02","4",0,1,2,2,DELAY
67462,67462,30,EMP1055,EMP1005,337313,337313,20,"02","4",0,1,2,2,RISK
78837,78837,30,EMP1055,EMP1005,394188,394188,20,"02","4",0,1,2,2,RISK
11891,11891,30,EMP1055,EMP1005,59455,59455,20,"02","4",0,1,2,2,RISK
11155,11155,30,EMP1055,EMP1005,55775,55775,20,"02","4",0,1,2,2,DELAY
8866,8866,30,EMP1055,EMP1005,44333,44333,20,"02","4",0,1,2,2,DELAY
10361,10361,30,EMP1055,EMP1005,51808,51808,20,"02","4",0,1,2,2,DELAY
11167,11167,30,EMP1055,EMP1005,55836,55836,20,"02","4",0,1,2,2,DELAY
10476,10476,30,EMP1055,EMP1005,52380,52380,20,"02","4",0,1,2,2,RISK
8326,8326,30,EMP1055,EMP1005,41634,41634,20,"02","4",0,1,2,2,DELAY
9730,9730,30,EMP1055,EMP1005,48654,48654,20,"02","4",0,1,2,2,DELAY
1034,1034,30,EMP1055,EMP1005,5170,5170,30,"02","4",0,1,0,2,NORMAL
970,970,30,EMP1055,EMP1005,4850,4850,30,"02","4",0,1,0,2,NORMAL
771,771,30,EMP1055,EMP1005,3855,3855,30,"02","4",0,1,0,2,NORMAL
901,901,30,EMP1055,EMP1005,4505,4505,30,"02","4",0,1,0,2,NORMAL
45950,45950,30,EMP1050,EMP1043,229750,229750,20,"02","5",0,1,2,2,RISK
90475,90475,30,EMP1050,EMP1043,452375,452375,20,"02","5",0,1,2,2,DELAY
84875,84875,30,EMP1050,EMP1043,424375,424375,20,"02","5",0,1,2,2,DELAY
67462,67462,30,EMP1050,EMP1043,337313,337313,20,"02","5",0,1,2,2,DELAY
78837,78837,30,EMP1050,EMP1043,394188,394188,20,"02","5",0,1,2,2,DELAY
11891,11891,30,EMP1050,EMP1043,59455,59455,20,"02","5",0,1,2,2,RISK
11155,11155,30,EMP1050,EMP1043,55775,55775,20,"02","5",0,1,2,2,RISK
8866,8866,30,EMP1050,EMP1043,44333,44333,20,"02","5",0,1,2,2,RISK
10361,10361,30,EMP1050,EMP1043,51808,51808,20,"02","5",0,1,2,2,RISK
11167,11167,30,EMP1050,EMP1043,55836,55836,20,"02","5",0,1,2,2,DELAY
10476,10476,30,EMP1050,EMP1043,52380,52380,20,"02","5",0,1,2,2,DELAY
8326,8326,30,EMP1050,EMP1043,41634,41634,20,"02","5",0,1,2,2,DELAY
9730,9730,30,EMP1050,EMP1043,48654,48654,20,"02","5",0,1,2,2,DELAY
1034,1034,30,EMP1050,EMP1043,5170,5170,30,"02","5",0,1,0,2,NORMAL
970,970,30,EMP1050,EMP1043,4850,4850,30,"02","5",0,1,0,2,NORMAL
771,771,30,EMP1050,EMP1043,3855,3855,30,"02","5",0,1,0,2,DELAY
